customer_id,first_name,age,account_balance,is_premium,country,signup_date,subscription_tier
7124,nUoYKIeV,59,31130.14,False,Canada,2024-12-14T00:00:00,Premium
1475,E83Vivtw,52,49075.79,False,UK,2022-11-24T00:00:00,Free
4147,RJT2dHXp,40,43540.19,True,Germany,2022-12-27T00:00:00,Premium
3132,wVRiNTsX,43,25772.79,False,USA,2022-06-04T00:00:00,Basic
9902,r2h2m3zt,39,11157.93,True,Germany,2023-11-01T00:00:00,Premium
5772,N84UljaQ,30,17705.92,True,Canada,2023-06-20T00:00:00,Premium
5399,tTii1gwK,33,26619.43,True,UK,2024-09-05T00:00:00,Enterprise
4743,SDANMX7s,65,7029.49,False,USA,2024-02-22T00:00:00,Premium
6268,Kix7ggJU,70,8782.05,True,Germany,2022-09-08T00:00:00,Enterprise
8935,BGX5YcG8,69,38114.32,False,Germany,2022-07-31T00:00:00,Premium
2464,KhYIbdJx,27,13092.68,False,Australia,2024-04-06T00:00:00,Free
4728,T0uhFKwH,46,34293.78,True,Canada,2023-12-04T00:00:00,Basic
9393,haAMtIb8,32,7893.47,True,UK,2022-05-13T00:00:00,Basic
6272,BqzaTAjN,66,5483.96,True,UK,2023-04-12T00:00:00,Free
9425,BqiO0T6c,21,14496.83,False,Canada,2022-10-16T00:00:00,Free
6540,gQqF4qq5,25,4532.6,True,Germany,2024-03-14T00:00:00,Basic
6002,8fFDJ0E5,51,29669.32,True,Australia,2023-10-04T00:00:00,Free
3727,Kpl5tTvA,69,49408.03,False,Germany,2022-05-13T00:00:00,Enterprise
7771,yNeS3wIr,43,7942.68,True,Australia,2024-05-30T00:00:00,Free
2796,iHP1jePD,31,40439.54,True,USA,2023-06-03T00:00:00,Premium
1307,uJPLrQ04,23,8612.39,True,USA,2022-09-09T00:00:00,Enterprise
1668,uTP2pwXM,49,49967.79,False,Canada,2022-05-16T00:00:00,Basic
9524,bWLZAcN2,57,34154.89,True,USA,2022-05-17T00:00:00,Free
5865,r5wzjuJF,35,6745.6,False,UK,2023-07-23T00:00:00,Enterprise
6745,J6bd9S5x,57,36377.78,True,Australia,2022-07-06T00:00:00,Basic
1040,4wJSKLIK,45,27251.84,True,Australia,2024-08-15T00:00:00,Premium
9382,B2Pf2T0s,28,2673.68,True,UK,2024-03-07T00:00:00,Enterprise
5744,nIlGEsro,67,20611.02,False,Australia,2023-02-16T00:00:00,Basic
2488,n0yYh0iJ,23,43200.01,False,USA,2023-04-10T00:00:00,Enterprise
6051,bwOMmZq3,53,25135.96,True,Germany,2024-07-11T00:00:00,Premium
2864,ATjUI0Ix,71,8689.38,False,UK,2024-04-02T00:00:00,Premium
8794,D6893UGO,48,49572.24,True,UK,2022-11-02T00:00:00,Basic
2224,mdjIOPXh,63,29929.41,True,UK,2024-01-03T00:00:00,Basic
3897,3prOPAyI,21,11505.48,True,USA,2024-08-31T00:00:00,Premium
6987,LLSr5WuK,37,24081.55,False,Australia,2023-02-23T00:00:00,Enterprise
5304,KLyXOiGW,40,42181.04,True,UK,2024-03-02T00:00:00,Premium
3878,KyTRDIBT,61,16251.84,True,UK,2024-03-26T00:00:00,Premium
7641,qMy1AJ83,42,3298.92,True,USA,2023-06-26T00:00:00,Free
9877,drRpgXH1,42,9155.75,True,Australia,2023-10-18T00:00:00,Enterprise
1829,cp4Zvl3e,67,22698.27,False,Canada,2023-12-12T00:00:00,Premium
7088,m6qWgyvH,42,38374.68,False,Canada,2024-06-16T00:00:00,Free
1216,66P0Tr7m,48,4254.74,False,Germany,2022-08-02T00:00:00,Basic
2020,eO7yL6Dh,23,30057.14,True,UK,2023-07-03T00:00:00,Basic
2260,fqZac4dn,56,27989.91,False,UK,2024-12-01T00:00:00,Enterprise
6167,HgqaMsQ1,47,43328.71,False,Germany,2023-02-28T00:00:00,Premium
3996,H8t35ud6,36,45078.85,False,UK,2023-03-23T00:00:00,Premium
1396,KiuMrMZV,30,3944.84,False,Germany,2023-10-28T00:00:00,Basic
9220,HQ9DSxqK,41,46643.64,False,Germany,2023-09-21T00:00:00,Premium
4214,TrbOsx7W,66,1643.5,False,Germany,2022-04-07T00:00:00,Enterprise
6904,az1civwr,32,46147.45,False,USA,2022-09-10T00:00:00,Free
7617,4bo8gBQv,59,34061.13,False,Canada,2023-12-06T00:00:00,Enterprise
4170,36M44WPe,41,9697.88,True,UK,2023-09-10T00:00:00,Premium
7923,LB5a3FYV,39,46284.38,True,Germany,2024-05-16T00:00:00,Enterprise
6533,YKl8xE42,53,16108.78,False,Australia,2022-10-14T00:00:00,Enterprise
9548,wtQAGii0,21,46316.42,True,USA,2023-10-08T00:00:00,Enterprise
1140,CslCBl3f,65,3476.37,True,Germany,2023-08-27T00:00:00,Basic
7422,z8r40TRb,65,28521.71,True,Canada,2022-10-29T00:00:00,Premium
4747,Hngl0du3,71,29154.41,True,Germany,2024-10-25T00:00:00,Premium
7652,FIMkhaL0,19,13199.17,True,Germany,2024-11-08T00:00:00,Basic
5331,H4ZnGr8p,39,28469.16,True,Canada,2024-09-24T00:00:00,Premium
1062,GjtV5LoC,63,26873.33,False,USA,2024-03-04T00:00:00,Basic
6945,CEcyaUiT,53,41884.49,True,Germany,2024-03-30T00:00:00,Enterprise
8984,J5twwBPW,44,43628.44,True,UK,2022-08-23T00:00:00,Enterprise
6625,uS9tEj6w,33,40407.65,True,Canada,2023-06-18T00:00:00,Basic
6531,IFEwqsjU,41,40936.11,False,Canada,2023-10-14T00:00:00,Premium
3469,qfpLbde9,37,231.18,True,USA,2024-01-05T00:00:00,Enterprise
6792,CWlB33IS,24,17184.31,False,USA,2024-08-20T00:00:00,Basic
7323,GqTZ1HTb,71,37964.25,True,Canada,2024-06-26T00:00:00,Basic
8517,JBonLXzo,19,38190.03,True,USA,2023-06-21T00:00:00,Free
2621,P4Lsc0jF,20,840.56,False,Canada,2022-10-19T00:00:00,Free
4563,xQpnA1Wf,56,29129.38,True,Canada,2024-11-23T00:00:00,Premium
6885,OetgI4iD,65,5238.48,False,Australia,2024-03-31T00:00:00,Premium
5167,WB4cJUhX,60,42305.45,False,Germany,2022-05-13T00:00:00,Free
8009,BXuXlv4A,32,38416.16,True,Germany,2023-02-04T00:00:00,Free
4506,dsVyVGYd,48,45437.63,True,Canada,2022-08-10T00:00:00,Free
9323,Pwb1DuTb,42,17765.87,False,Canada,2022-12-23T00:00:00,Basic
1389,4ugOy3iX,36,46751.24,True,UK,2024-12-25T00:00:00,Premium
9470,iXiLuISj,47,27731.14,True,USA,2022-05-21T00:00:00,Premium
8175,oIZycY1S,22,26684.99,True,Germany,2024-04-05T00:00:00,Free
2516,ZLrJIQ62,70,7343.9,False,Australia,2023-08-20T00:00:00,Basic
8159,W0kQdSbC,75,24893.72,True,Canada,2024-08-04T00:00:00,Free
4502,9TRvYV9Q,54,15827.51,True,Canada,2024-03-18T00:00:00,Basic
9874,UOS1ZFPB,18,43685.68,False,Australia,2024-06-11T00:00:00,Enterprise
5919,X4hvENft,48,2014.32,True,Germany,2024-06-28T00:00:00,Basic
5746,7YzBNVs0,24,42537.23,True,Canada,2022-01-15T00:00:00,Free
4296,DyJtr0CX,23,36048.66,True,USA,2023-08-06T00:00:00,Basic
3759,btKOk33K,71,2796.85,True,USA,2024-10-03T00:00:00,Premium
8764,eeNqq4Ga,54,47328.51,True,Canada,2024-04-08T00:00:00,Enterprise
6809,ex3pfgcd,70,16221.92,False,Germany,2024-11-11T00:00:00,Premium
4424,griGjRYv,64,16273.15,False,Australia,2022-03-09T00:00:00,Premium
9464,40ZEk2cR,25,30027.62,False,UK,2023-06-17T00:00:00,Free
9900,R6jLjJGM,32,21797.61,True,Australia,2024-12-23T00:00:00,Enterprise
5216,iRzzsV25,72,33780.57,False,USA,2024-10-14T00:00:00,Enterprise
5635,vx27NEyb,47,42024.0,False,Canada,2023-01-02T00:00:00,Enterprise
9112,0OurmGXH,26,24175.73,True,Germany,2023-02-19T00:00:00,Free
1777,Nj4Bg4qV,49,8888.11,True,USA,2022-08-13T00:00:00,Basic
5354,ZfvIL6m0,29,9007.66,False,Canada,2023-06-05T00:00:00,Premium
5847,oAnkkMRM,24,37780.56,True,Canada,2023-12-12T00:00:00,Enterprise
1491,HOneD2M9,57,31104.87,False,Canada,2023-03-09T00:00:00,Basic
2321,rJN29jEO,44,42545.57,True,USA,2023-07-21T00:00:00,Basic
4893,5RUmorTh,23,26238.52,True,Canada,2023-04-16T00:00:00,Enterprise
5187,vfYDQmbm,20,35321.37,False,Australia,2022-02-26T00:00:00,Free
6394,TqgXNhZJ,45,26950.06,True,Germany,2022-10-27T00:00:00,Enterprise
4591,xVs1mnCx,25,42980.56,True,Canada,2022-10-11T00:00:00,Premium
5740,XL47Qg5z,75,7957.69,True,Germany,2023-10-26T00:00:00,Premium
7670,adoVtcG7,36,47089.41,False,Canada,2023-11-03T00:00:00,Premium
6875,mElibdeA,53,26208.61,False,Germany,2024-11-19T00:00:00,Free
9664,B3gaRPJ6,55,20817.27,False,Canada,2023-11-21T00:00:00,Enterprise
8458,ZvZTmClZ,28,36555.11,False,UK,2022-06-01T00:00:00,Premium
1288,4t2kjPOt,75,31974.26,True,Australia,2024-11-03T00:00:00,Free
7919,60uoYbi7,56,16536.24,True,Canada,2022-08-05T00:00:00,Free
1722,BXP71Hdz,69,5698.45,True,UK,2023-01-06T00:00:00,Premium
2179,HtDjTb84,47,3070.54,True,USA,2024-09-17T00:00:00,Premium
2943,3R5iGesw,56,19889.19,True,Germany,2022-04-23T00:00:00,Free
4332,7nZmgfKY,67,32730.21,False,Australia,2024-07-06T00:00:00,Basic
8525,dEgjmrCG,49,13303.14,True,Germany,2023-02-15T00:00:00,Enterprise
4875,frhJQrgZ,71,24261.52,False,Germany,2023-10-15T00:00:00,Enterprise
6509,OzhyJX8m,52,22281.46,True,Germany,2022-06-19T00:00:00,Basic
8166,u63jJHdo,60,37898.61,True,Canada,2022-03-06T00:00:00,Free
5955,L9r5pZs8,53,24175.16,False,USA,2023-03-17T00:00:00,Enterprise
8845,yL8hEFMY,58,24337.1,True,UK,2023-07-11T00:00:00,Enterprise
5132,mnundH2a,36,6635.07,False,Canada,2024-07-12T00:00:00,Free
3689,AS6ZTq6U,25,48163.11,True,UK,2022-05-07T00:00:00,Free
3483,y6M7GVkv,33,47115.9,False,Germany,2023-01-19T00:00:00,Enterprise
2593,oxOB7R1k,70,17566.32,False,Germany,2023-03-25T00:00:00,Premium
3240,DffYCzxl,34,19985.74,True,USA,2023-06-17T00:00:00,Basic
8547,QLiK5Myx,45,14832.11,False,Canada,2023-01-24T00:00:00,Free
8325,lmOFTVyU,63,47645.05,False,UK,2024-03-02T00:00:00,Enterprise
1344,kN1s8bDm,30,2921.08,False,USA,2023-04-30T00:00:00,Basic
5925,SlNsMSs5,47,20058.91,True,UK,2024-02-17T00:00:00,Enterprise
7835,PofO2wk2,24,3548.29,False,Germany,2024-02-18T00:00:00,Premium
3475,PKysWz63,75,36590.85,True,Canada,2023-09-18T00:00:00,Basic
9896,FmbnW3Gy,29,49986.28,True,Canada,2022-03-06T00:00:00,Enterprise
3981,fYuXQlv7,68,33717.3,True,UK,2023-08-08T00:00:00,Premium
7585,eqUmkB7r,42,27696.9,False,USA,2023-10-09T00:00:00,Enterprise
7280,13pNKJzY,73,943.54,True,UK,2023-12-16T00:00:00,Premium
9383,mBTNiLEV,69,21084.16,True,UK,2023-05-17T00:00:00,Premium
4989,z9mttwpo,43,27866.01,False,Canada,2024-02-17T00:00:00,Premium
9702,tnOL9BHk,34,45702.83,False,Canada,2023-04-12T00:00:00,Basic
8536,jBJbB4sH,75,35964.84,False,Canada,2023-07-06T00:00:00,Premium
9827,ANpsNFLV,72,19961.06,True,USA,2022-07-21T00:00:00,Basic
3872,Zp2xeajW,48,16718.78,False,USA,2023-05-25T00:00:00,Premium
2332,UjP7CsSl,61,25117.38,True,Australia,2023-01-31T00:00:00,Basic
1122,dWiKiDrj,33,19677.77,True,Australia,2024-12-07T00:00:00,Premium
8505,FfLaInsx,56,37788.11,False,USA,2024-12-12T00:00:00,Premium
3382,VrHA1NmF,45,44680.86,False,Canada,2022-03-25T00:00:00,Free
1514,afKZtI5q,26,11270.53,False,Australia,2022-12-24T00:00:00,Free
4921,etOtbFVJ,65,17753.12,False,UK,2023-03-05T00:00:00,Free
9246,C00kuQnu,61,33116.72,True,USA,2024-05-01T00:00:00,Basic
7046,ljAmiYHQ,65,37127.03,False,Germany,2024-02-25T00:00:00,Basic
7833,VLev4oOL,39,42553.71,False,UK,2024-08-09T00:00:00,Enterprise
9531,I44EDGg5,64,40569.98,True,UK,2022-06-19T00:00:00,Premium
6068,asFubHC2,34,33577.77,True,Germany,2024-05-26T00:00:00,Free
8460,Gojc1suh,70,14465.38,True,Germany,2024-12-15T00:00:00,Enterprise
6211,qoplqyja,30,1433.06,False,Canada,2023-11-24T00:00:00,Basic
2520,zw8kastn,70,9247.57,True,UK,2022-04-30T00:00:00,Enterprise
2333,dBZt75cQ,37,22498.33,False,UK,2022-07-24T00:00:00,Premium
7498,uEOUWBuI,53,42999.93,True,Germany,2023-01-11T00:00:00,Premium
8542,znDScdd9,43,46017.49,False,UK,2022-11-14T00:00:00,Premium
7012,DJNDt4pj,70,31655.88,False,Canada,2022-02-10T00:00:00,Premium
2221,OuVi2gfN,48,10743.93,True,Germany,2023-05-01T00:00:00,Basic
9389,453ULcYS,50,9435.48,True,UK,2024-11-25T00:00:00,Premium
7946,ayKnIkNN,61,1955.8,True,Australia,2024-04-13T00:00:00,Enterprise
8971,mI0bERC7,63,37539.25,True,USA,2023-10-22T00:00:00,Enterprise
3943,IA2JlPs9,35,42653.1,True,UK,2024-09-15T00:00:00,Free
3487,wxV4WUg1,24,14813.99,False,USA,2022-07-22T00:00:00,Basic
2787,oyM1YVpA,22,42558.93,False,Australia,2022-06-13T00:00:00,Basic
3585,6So8wQpa,73,32068.32,False,UK,2023-12-03T00:00:00,Basic
6949,oKPeRUy3,22,24782.66,True,Germany,2022-07-16T00:00:00,Premium
1820,3xD0DhSj,53,6456.81,True,Canada,2023-03-27T00:00:00,Enterprise
3350,ZkBO5Y0G,35,39224.79,False,USA,2024-12-17T00:00:00,Free
8158,bnW6jtZ7,32,37655.97,False,Australia,2023-08-07T00:00:00,Enterprise
7511,rNiVkg3x,31,47906.79,False,UK,2024-06-13T00:00:00,Enterprise
1185,VKX1ByWy,20,25243.52,False,UK,2024-01-08T00:00:00,Enterprise
6282,DFegzDU6,75,13958.38,False,Germany,2024-09-17T00:00:00,Basic
7118,03umcRfD,56,35374.16,True,Canada,2023-08-04T00:00:00,Enterprise
9255,rk8jsE5t,42,14259.82,True,Australia,2022-05-05T00:00:00,Basic
1869,LqniID2m,27,16983.16,True,Canada,2022-01-28T00:00:00,Basic
6667,nXPqHyCE,63,44405.49,True,USA,2022-05-16T00:00:00,Free
2396,BtCGhuUA,67,17611.13,False,Canada,2024-07-14T00:00:00,Free
9359,TwqiHdbq,25,735.05,False,Australia,2023-11-01T00:00:00,Enterprise
8616,sWGrvD9V,32,19572.15,False,Canada,2024-04-18T00:00:00,Basic
5234,XMwqBy9o,59,48100.05,False,Canada,2024-11-27T00:00:00,Enterprise
3794,a1Co09oU,53,18640.45,False,Germany,2023-07-05T00:00:00,Free
5763,Ce1nGtxp,70,10788.65,False,UK,2024-04-27T00:00:00,Enterprise
5652,wko4dwaW,38,22773.23,True,USA,2024-09-12T00:00:00,Free
6546,kYPKX8pe,31,27161.96,False,Canada,2022-03-22T00:00:00,Basic
2656,XhpPSMBz,46,21964.55,False,Australia,2024-11-27T00:00:00,Enterprise
9168,VunABZ9g,52,19179.93,False,Australia,2023-01-09T00:00:00,Premium
8120,ULsJjuWB,75,46856.37,True,Australia,2023-05-02T00:00:00,Basic
3792,PBjtOaWM,36,29860.31,True,Germany,2024-02-14T00:00:00,Enterprise
1191,cDDg1pwC,18,19735.6,False,Australia,2023-09-07T00:00:00,Enterprise
4013,fk8A03RW,65,28834.2,True,USA,2023-10-22T00:00:00,Free
3261,HLfHKxAz,72,7656.59,True,Germany,2024-02-29T00:00:00,Basic
7592,odNvWrqv,70,1911.95,False,USA,2023-07-06T00:00:00,Basic
4858,LBTLTKKG,56,40193.4,True,USA,2024-01-13T00:00:00,Basic
9569,cGuoGDRO,68,47769.8,False,Germany,2024-03-23T00:00:00,Basic
1133,IjlnFxqW,45,28267.37,True,USA,2023-01-15T00:00:00,Enterprise
7897,JRS2vHdK,46,40378.29,True,Australia,2023-07-19T00:00:00,Free
3439,32C3h402,67,48315.4,True,USA,2024-06-12T00:00:00,Enterprise
6050,lTKuiC5J,53,10680.08,True,UK,2022-11-19T00:00:00,Free
6649,bX2N6Ld7,26,38307.94,True,Canada,2024-06-04T00:00:00,Free
1775,QvZuIJK4,55,46336.39,False,Canada,2024-01-20T00:00:00,Free
5566,u6wDTQcu,46,5224.33,True,Canada,2024-09-18T00:00:00,Premium
5139,vNFvWSEs,47,47708.68,False,Australia,2022-02-09T00:00:00,Free
4563,bueCN1gw,61,4548.76,False,UK,2024-04-13T00:00:00,Basic
8395,ZV6z2Jpi,22,45825.65,False,UK,2023-05-28T00:00:00,Premium
6551,Hsm3iqg1,44,1978.12,True,Canada,2023-02-07T00:00:00,Premium
6703,HUzC37Fd,66,13282.43,False,Australia,2024-12-20T00:00:00,Enterprise
9909,gLGxTnKT,64,33860.05,False,UK,2022-03-13T00:00:00,Free
9356,DMeusUwR,64,40933.5,True,USA,2022-05-14T00:00:00,Free
3585,mbUMDuIU,54,11053.21,True,UK,2023-01-08T00:00:00,Enterprise
4348,yGY3C172,64,8789.25,False,Canada,2023-03-15T00:00:00,Premium
3410,depdw6Ff,33,28814.12,True,Canada,2022-11-12T00:00:00,Premium
8948,4d0jugw5,57,31145.61,True,Australia,2024-03-16T00:00:00,Premium
3764,U6nJFYIU,72,25850.84,True,Canada,2022-05-17T00:00:00,Enterprise
6205,H5rON8Ls,57,41421.49,False,USA,2024-11-05T00:00:00,Enterprise
4600,afRA13sC,35,47349.43,True,Germany,2024-07-25T00:00:00,Premium
8730,4XCbRAAV,27,5572.61,False,Canada,2024-02-07T00:00:00,Enterprise
9527,SFsEUrAQ,57,47627.43,False,Germany,2023-10-22T00:00:00,Basic
4531,TRV77LAb,22,18094.76,False,Germany,2023-08-15T00:00:00,Enterprise
2160,KXpGKh4X,25,29240.41,False,UK,2023-11-15T00:00:00,Free
8278,7BB42ErF,75,30087.62,False,USA,2024-02-03T00:00:00,Basic
4621,nWio8XjK,48,16293.3,False,Canada,2023-06-16T00:00:00,Free
1793,hbbElmCK,66,27761.9,False,UK,2022-07-11T00:00:00,Enterprise
5450,mf6ueCjO,22,2413.48,True,Australia,2022-02-08T00:00:00,Premium
1853,7oWrn4Zx,70,5930.72,True,Australia,2024-05-12T00:00:00,Premium
7608,OyLVIcg8,64,30838.48,False,Germany,2024-01-23T00:00:00,Free
4230,wbyKmuFm,67,18900.26,False,Canada,2023-12-31T00:00:00,Premium
4454,ut5G1FGb,28,43794.43,False,Canada,2023-04-22T00:00:00,Enterprise
2069,MMxiGWRz,65,8152.67,False,Germany,2024-02-05T00:00:00,Premium
5490,aiK7cbVY,44,45809.47,False,UK,2022-02-25T00:00:00,Premium
6725,Y8NYh1jj,22,20592.85,True,USA,2023-02-22T00:00:00,Enterprise
3306,MjWU4TVY,73,43634.71,False,Canada,2023-08-25T00:00:00,Enterprise
1509,umq5p3m3,29,3653.95,False,Canada,2024-12-27T00:00:00,Basic
8459,MvETrvhA,19,12799.36,True,Australia,2023-01-06T00:00:00,Free
1715,RQSyGRBt,36,31868.73,True,Australia,2024-12-11T00:00:00,Basic
8689,vjqymPaQ,45,43191.0,False,Germany,2023-07-20T00:00:00,Premium
9424,MtQBHzrc,45,24334.35,False,Germany,2023-11-26T00:00:00,Enterprise
8248,8lvAvzFO,19,25399.97,False,Australia,2022-08-25T00:00:00,Enterprise
5105,AUgRUAKL,58,18521.89,False,UK,2024-03-04T00:00:00,Enterprise
9817,gbsmQmhj,66,16186.86,False,Canada,2024-01-27T00:00:00,Enterprise
9751,bPbEP5RR,54,31569.59,True,UK,2024-12-14T00:00:00,Enterprise
8376,Ova7xZrZ,22,37684.89,True,USA,2024-05-28T00:00:00,Enterprise
6034,SeU5KLQE,23,32806.8,True,USA,2022-05-31T00:00:00,Free
7870,EKuYV4o2,57,2521.53,False,USA,2024-11-26T00:00:00,Premium
5613,ViFwZqAe,33,24696.82,False,Germany,2024-09-24T00:00:00,Free
3326,VQS56tHy,67,29053.43,False,USA,2024-09-03T00:00:00,Free
1082,zWwy7k0e,58,37817.68,True,Germany,2024-07-30T00:00:00,Basic
4020,AeYPIRpw,61,19383.37,True,Australia,2024-02-23T00:00:00,Enterprise
7851,hGUSxwZP,64,17489.51,True,Australia,2022-06-03T00:00:00,Basic
1775,7aMj9eOX,26,4282.38,False,Canada,2024-11-27T00:00:00,Premium
7721,lPUwYRa6,32,12681.13,True,UK,2023-08-22T00:00:00,Premium
7076,vlkXKO2T,18,1242.21,False,Australia,2023-11-22T00:00:00,Free
9754,H3AYmX7O,75,10757.49,False,Germany,2023-02-05T00:00:00,Enterprise
2682,SXWvy1tl,49,48254.45,False,Germany,2024-04-27T00:00:00,Basic
3962,dWrlNtM8,50,23650.59,False,USA,2024-11-17T00:00:00,Enterprise
7747,olQFzOpR,39,22280.43,False,Germany,2023-10-26T00:00:00,Basic
7991,KW9rTZEk,23,14889.79,True,Canada,2023-02-01T00:00:00,Premium
6525,46LhjVLW,31,46877.06,False,Canada,2024-02-13T00:00:00,Free
2269,sG6yxAUa,18,13184.78,False,Australia,2024-02-01T00:00:00,Free
2076,9ALSbW1W,21,8019.13,True,UK,2023-04-14T00:00:00,Premium
1015,Q7FkP62J,67,22566.03,True,UK,2024-09-01T00:00:00,Enterprise
8339,RIajr5ZL,50,42415.62,True,Canada,2024-09-03T00:00:00,Basic
7608,upgFUWCQ,20,40422.45,False,Canada,2022-05-11T00:00:00,Free
1598,2Go3kYiy,27,10162.4,True,Germany,2022-08-19T00:00:00,Premium
1994,XNBsNvFN,39,2795.05,False,Germany,2023-04-08T00:00:00,Free
9022,RpuHXyiK,65,27929.02,False,USA,2022-01-29T00:00:00,Enterprise
9249,jGvlEotT,59,45466.35,False,Germany,2023-12-30T00:00:00,Free
1150,6f1XjCjM,46,24607.32,False,Australia,2024-08-11T00:00:00,Enterprise
8282,eemYdR4g,28,22106.34,False,Canada,2023-10-25T00:00:00,Premium
6659,ajnGJlTG,37,41912.23,True,Australia,2024-06-18T00:00:00,Premium
8860,bXunLADe,37,8133.73,True,Australia,2024-07-25T00:00:00,Free
2752,3G2PPqWc,39,13249.56,False,UK,2023-03-06T00:00:00,Premium
6539,AXFne3UW,73,48812.26,True,USA,2024-03-27T00:00:00,Premium
4493,47WC7YZY,34,4765.41,False,USA,2022-05-21T00:00:00,Enterprise
6570,GK0FBwmQ,43,16716.22,False,UK,2024-11-30T00:00:00,Basic
2395,anHnBjcm,36,32099.38,False,Germany,2023-05-22T00:00:00,Basic
2930,0FztA9HL,64,32799.99,True,Australia,2023-06-14T00:00:00,Free
2410,N6E1OCiJ,53,43789.48,False,Canada,2024-03-03T00:00:00,Free
9173,1lqVm7WG,43,10358.83,False,Canada,2023-08-30T00:00:00,Premium
5904,1Kum2kdf,72,24556.67,False,Canada,2024-03-24T00:00:00,Premium
5885,Zp85c9Qx,75,5013.45,False,Australia,2023-07-27T00:00:00,Free
1369,4YUWLrPG,33,31648.1,True,USA,2023-02-22T00:00:00,Enterprise
3705,EAB0QPt0,66,14039.04,False,UK,2024-05-14T00:00:00,Basic
7216,Whk4RTRR,37,20747.66,False,Canada,2023-08-25T00:00:00,Basic
7922,lsLlhiUs,45,45559.81,True,USA,2022-01-18T00:00:00,Basic
7632,ya9u2cZc,28,45581.05,False,UK,2024-04-03T00:00:00,Basic
7753,MmC4IEGR,28,21928.31,False,Germany,2024-10-04T00:00:00,Free
7158,94rpfCF8,31,37988.31,True,Australia,2022-07-14T00:00:00,Free
4329,hC9HFwQS,20,4997.64,True,USA,2022-05-04T00:00:00,Enterprise
6946,E5DZY1jU,38,34457.25,True,Canada,2024-01-14T00:00:00,Free
3384,Gm0DKE6J,35,36809.87,True,Germany,2023-04-09T00:00:00,Enterprise
4824,fgSwN2dt,61,9003.38,True,UK,2022-01-30T00:00:00,Free
8255,zgq4ZL4S,61,17855.66,False,USA,2024-12-09T00:00:00,Basic
4075,L4wbs08z,53,31525.73,True,Canada,2024-05-02T00:00:00,Enterprise
4252,8LEmRFyT,65,15561.04,True,UK,2024-08-09T00:00:00,Premium
5443,I83tuapS,71,9562.57,True,Germany,2022-05-09T00:00:00,Free
3619,f4qqyfva,65,17798.05,True,Germany,2023-05-20T00:00:00,Basic
3816,jH7oJ3ha,18,34136.35,False,Germany,2024-11-11T00:00:00,Premium
4881,UsgdeN3Y,57,48817.9,False,USA,2022-01-04T00:00:00,Enterprise
7453,fCqcK674,54,27937.12,False,UK,2022-10-30T00:00:00,Basic
7754,0dCIrch9,47,16916.58,False,Canada,2024-10-08T00:00:00,Basic
4685,r08Qte16,72,42323.43,True,Canada,2023-12-02T00:00:00,Free
5309,JymgiQdQ,64,30000.91,True,Canada,2023-08-01T00:00:00,Premium
4050,IJLXxrO9,42,35981.77,True,UK,2023-04-17T00:00:00,Basic
9514,W8HiEFbf,64,20287.65,False,Australia,2022-04-23T00:00:00,Free
7992,TdDG82M4,69,31228.26,True,Canada,2023-04-21T00:00:00,Premium
2923,hdvMSM5K,40,27956.3,True,Canada,2022-08-20T00:00:00,Premium
4934,AUK3lFVq,43,45197.94,False,UK,2023-12-23T00:00:00,Enterprise
1320,UMImoywT,43,16478.2,False,UK,2022-02-16T00:00:00,Free
6768,t9YcJWnN,72,37989.67,False,Canada,2024-09-28T00:00:00,Enterprise
6577,roDTmJBH,51,463.44,False,Australia,2024-12-15T00:00:00,Enterprise
3534,bNKeMh4v,62,44989.73,False,Germany,2022-08-06T00:00:00,Basic
4075,YwkSpK8d,38,16807.27,False,Australia,2023-10-25T00:00:00,Free
1790,jfQHDQiC,38,23095.06,False,USA,2022-06-23T00:00:00,Free
5627,2Bx05206,22,40479.71,False,Germany,2024-03-04T00:00:00,Basic
6367,lORIWAQx,22,14776.14,False,Germany,2022-11-02T00:00:00,Basic
2437,fCof3OSB,52,31398.82,True,Germany,2024-10-17T00:00:00,Enterprise
1915,YJF7SBNu,63,36626.4,False,USA,2022-01-25T00:00:00,Premium
3293,6jzucQBc,64,38609.77,True,Canada,2023-08-26T00:00:00,Basic
9114,s1EqxY8q,57,49499.52,True,Germany,2023-08-17T00:00:00,Enterprise
7686,KpjXnrDn,27,35517.98,True,USA,2022-03-22T00:00:00,Premium
3375,JY352IZ4,45,49095.97,False,UK,2022-04-10T00:00:00,Free
9834,4rhZSkGt,38,7452.85,False,Canada,2023-07-08T00:00:00,Premium
8833,D7LKmIf7,59,21872.83,True,Australia,2022-04-02T00:00:00,Enterprise
7144,ArjMotSt,24,10033.21,False,USA,2022-11-29T00:00:00,Premium
8466,nRwjGmYX,58,2956.01,False,Australia,2024-06-30T00:00:00,Free
3991,fLjd1sT3,58,193.22,False,Australia,2024-10-08T00:00:00,Enterprise
9866,Kq8Gpi9B,64,31956.68,False,Canada,2024-01-05T00:00:00,Premium
